Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
47000,1.3193918,5.451612903225806,0.95898694,0.9806451612903225,0.9806451612903225,0.0054928865,0.23384935,0.00027209838,0.19069944,0.00045442727,1.0
48000,1.319404,5.951388888888889,0.9693124,0.9930555555555556,0.9930555555555556,0.0058959443,0.25778222,0.00027150908,0.190503,0.00045346483,1.0
49000,1.3160492,5.704697986577181,0.96531564,0.9932885906040269,0.9932885906040269,0.0012667072,0.22506925,0.0002708855,0.19029517,0.0004524463,1.0
50000,1.3150122,6.27536231884058,0.96748936,0.9927536231884058,0.9927536231884058,0.0025162296,0.2570688,0.0002702911,0.19009702,0.00045147544,1.0
51000,1.3143258,6.15,0.9498746,0.9785714285714285,0.9785714285714285,0.0053912764,0.2454749,0.00026968843,0.18989615,0.00045049112,1.0
52000,1.3159192,5.986013986013986,0.9572416,0.958041958041958,0.958041958041958,0.02678488,0.23226182,0.0002690867,0.18969557,0.00044950817,1.0
53000,1.3131286,6.042253521126761,0.92635584,0.971830985915493,0.971830985915493,0.0062531456,0.2500038,0.000268489,0.18949631,0.00044853194,1.0
54000,1.3064013,6.231884057971015,0.9650724,0.9855072463768116,0.9855072463768116,0.003769057,0.24778093,0.00026789203,0.18929735,0.00044755696,1.0
55000,1.3084484,6.375,0.95894676,0.9852941176470589,0.9852941176470589,0.0029276551,0.24378811,0.00026731694,0.18910564,0.00044661766,1.0
56000,1.3120278,5.951388888888889,0.92816734,0.9652777777777778,0.9652777777777778,0.013632482,0.254095,0.00026671484,0.18890494,0.00044563418,1.0
57000,1.3128703,6.377777777777778,0.9378934,0.9777777777777777,0.9777777777777777,0.004683972,0.24881582,0.00026608928,0.18869643,0.0004446124,1.0
58000,1.3101761,6.231884057971015,0.9411997,0.9710144927536232,0.9710144927536232,0.01693861,0.24575861,0.00026549707,0.188499,0.00044364517,1.0
59000,1.3070538,5.816326530612245,0.94191945,0.9591836734693877,0.9591836734693877,0.014270159,0.23053424,0.0002649065,0.18830217,0.00044268058,1.0
60000,1.2996637,6.056338028169014,0.944582,0.9507042253521126,0.9507042253521126,0.027338468,0.22112542,0.00026431066,0.18810357,0.0004417074,1.0
61000,1.2952828,6.063380281690141,0.87939215,0.8943661971830986,0.8943661971830986,0.033564433,0.26790673,0.00026371586,0.18790528,0.00044073584,1.0
62000,1.2974175,5.842465753424658,0.82190245,0.8561643835616438,0.8561643835616438,0.041701533,0.24286862,0.00026308728,0.18769574,0.0004397091,1.0
63000,1.2918571,6.338235294117647,0.9079718,0.9117647058823529,0.9117647058823529,0.020576127,0.24035655,0.000262492,0.18749735,0.00043873696,1.0
64000,1.2924246,6.121428571428571,0.9406387,0.9714285714285714,0.9714285714285714,0.01818252,0.2296749,0.0002618956,0.18729852,0.00043776276,1.0
65000,1.292046,5.910958904109589,0.9315679,0.952054794520548,0.952054794520548,0.016761348,0.26149866,0.00026130164,0.18710054,0.00043679256,1.0
66000,1.2920355,6.553030303030303,0.924635,0.946969696969697,0.946969696969697,0.025415087,0.2362983,0.00026070396,0.18690133,0.00043581644,1.0
67000,1.289289,6.231884057971015,0.9366495,0.9637681159420289,0.9637681159420289,0.014479935,0.22607273,0.0002601076,0.18670255,0.00043484243,1.0
68000,1.2877243,6.656488549618321,0.9363406,0.9541984732824428,0.9541984732824428,0.01232232,0.24993184,0.0002595121,0.18650404,0.00043386972,1.0
69000,1.2896675,7.016129032258065,0.94143355,0.9516129032258065,0.9516129032258065,0.0129575925,0.2279773,0.00025888832,0.18629612,0.00043285094,1.0
70000,1.2935897,5.77027027027027,0.9253574,0.9391891891891891,0.9391891891891891,0.018936018,0.3081218,0.00025830697,0.18610232,0.00043190137,1.0
71000,1.3000002,5.470967741935484,0.852353,0.8580645161290322,0.8580645161290322,0.043294422,0.2396713,0.00025770155,0.18590051,0.00043091254,1.0
72000,1.3029821,6.28,0.85925204,0.9019607843137255,0.9019607843137255,0.024958147,0.25915077,0.00025710184,0.1857006,0.00042993296,1.0
73000,1.3017972,None,0.12889224,None,None,0.00046550581,0.24610098,0.00025648624,0.1854954,0.00042892745,1.0
74000,1.2987902,None,0.022157386,None,None,7.021353e-05,0.26840687,0.00025587183,0.1852906,0.00042792392,1.0
75000,1.2956645,None,-0.0013980806,None,None,2.6531106e-05,0.24403884,0.0002552958,0.18509862,0.00042698314,1.0
76000,1.3013078,None,-0.000707436,None,None,2.1930458e-05,0.24002095,0.00025471984,0.1849066,0.00042604233,1.0
77000,1.3024772,None,-0.0009654507,None,None,1.1839096e-05,0.27391142,0.0002541054,0.1847018,0.0004250388,1.0
78000,1.3036462,None,-0.0021107113,None,None,9.923306e-06,0.23725948,0.00025349105,0.184497,0.0004240353,1.0
79000,1.2988517,None,-0.00069809216,None,None,1.111758e-05,0.2554344,0.0002528766,0.18429223,0.0004230318,1.0
80000,1.2999557,None,-0.0010985947,None,None,7.359715e-06,0.24673307,0.00025230064,0.18410023,0.00042209096,1.0
81000,1.2992079,None,-8.190211e-05,None,None,5.5013807e-06,0.23620367,0.00025172462,0.18390821,0.00042115018,1.0
82000,1.3005989,None,0.00042313905,None,None,2.8585812e-06,0.24283352,0.00025111024,0.1837034,0.00042014668,1.0
83000,1.2997382,None,0.0014930236,None,None,2.4370106e-06,0.2530872,0.0002504958,0.1834986,0.00041914312,1.0
84000,1.2981559,None,0.0016149669,None,None,1.2105695e-06,0.2584828,0.0002498814,0.1832938,0.00041813962,1.0
85000,1.2929018,None,0.00073872326,None,None,1.4556042e-06,0.2549816,0.00024930545,0.18310179,0.0004171988,1.0
86000,1.2948478,None,0.0019396949,None,None,1.6711496e-06,0.26030657,0.00024872943,0.1829098,0.000416258,1.0
87000,1.2944908,None,0.0006361098,None,None,1.3593669e-06,0.25399068,0.00024811501,0.18270499,0.0004152545,1.0
88000,1.2941681,None,-0.00021591481,None,None,1.461312e-06,0.25993446,0.0002475006,0.18250021,0.00041425097,1.0
89000,1.2949895,None,0.0004358098,None,None,1.0312106e-06,0.24454123,0.00024688622,0.18229538,0.00041324744,1.0
