Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
53000,1.2990541,30.677419354838708,-0.40868893,0.011128987035443705,0.011128987035443705,0.16117314,0.34442842,0.00026850795,0.18950266,0.00044856293,1.0
54000,1.6773918,30.78125,-0.5168153,-0.022500035353004932,-0.022500035353004932,0.13597697,0.25366557,0.00026791403,0.18930466,0.0004475929,1.0
55000,1.744505,32.8,-0.30820006,0.11833329200744629,0.11833329200744629,0.10857566,0.23844644,0.00026730495,0.18910165,0.00044659805,1.0
56000,1.6299292,32.55172413793103,-0.3577453,0.050862022515000965,0.050862022515000965,0.13914692,0.23741004,0.00026669478,0.18889825,0.00044560138,1.0
57000,1.5372531,35.035714285714285,-0.2329566,0.2946428039244243,0.2946428039244243,0.18688332,0.24133807,0.00026607796,0.18869264,0.00044459396,1.0
58000,1.6911653,36.111111111111114,-0.3899181,0.28055549771697436,0.28055549771697436,0.15832695,0.23498754,0.00026548246,0.18849418,0.00044362133,1.0
59000,1.7866684,35.0,-0.23482099,0.20321423879691533,0.20321423879691533,0.13800514,0.24329692,0.0002648962,0.18829873,0.00044266376,1.0
60000,1.5538988,36.53846153846154,-0.0177956,0.5190384044097021,0.5190384044097021,0.17154473,0.2400645,0.00026430536,0.18810177,0.00044169868,1.0
61000,1.5280186,34.82142857142857,-0.16087563,0.252499948654856,0.252499948654856,0.15833862,0.27131173,0.00026370754,0.18790251,0.00044072227,1.0
62000,1.4868748,37.03703703703704,-0.19549647,0.35499994622336495,0.35499994622336495,0.20163685,0.2251342,0.0002630639,0.18768793,0.00043967093,1.0
63000,1.4915036,32.41379310344828,-0.19060256,0.21344822028587604,0.21344822028587604,0.17770585,0.23184785,0.00026248166,0.18749389,0.00043871996,1.0
64000,1.2888174,34.172413793103445,-0.36599633,0.14275857395139233,0.14275857395139233,0.14647307,0.24561033,0.00026189594,0.18729864,0.0004377633,1.0
65000,1.3345705,36.148148148148145,-0.17468415,0.2088888375847428,0.2088888375847428,0.12498525,0.24422534,0.0002612848,0.18709494,0.00043676514,1.0
66000,1.6200321,31.741935483870968,-0.37784144,-0.016935534054233183,-0.016935534054233183,0.12471102,0.22173278,0.00026067576,0.1868919,0.00043577034,1.0
67000,1.5033512,31.266666666666666,-0.34748384,0.023166619737943015,0.023166619737943015,0.14078179,0.35238683,0.00026008906,0.18669635,0.00043481207,1.0
68000,1.7653031,25.894736842105264,-0.59341663,-0.29657897823735285,-0.29657897823735285,0.09659862,0.24932337,0.00025950212,0.18650073,0.00043385348,1.0
69000,1.8525922,30.580645161290324,-0.46397275,-0.031451661740579916,-0.031451661740579916,0.1372214,0.24959728,0.00025887834,0.18629278,0.0004328346,1.0
70000,1.9996213,32.0,-0.43070394,0.013387049398114604,0.013387049398114604,0.12492826,0.2557057,0.0002582911,0.18609703,0.0004318754,1.0
71000,2.0482607,32.724137931034484,-0.3251719,0.09586202481697345,0.09586202481697345,0.13557935,0.25502202,0.00025770435,0.18590142,0.00043091696,1.0
72000,1.8439575,35.285714285714285,-0.2326915,0.20928566690002168,0.20928566690002168,0.1413933,0.26087445,0.00025710513,0.1857017,0.0004299383,1.0
73000,1.9654291,34.214285714285715,-0.15603304,0.1799999549984932,0.1799999549984932,0.1724217,0.23793809,0.00025650833,0.18550277,0.0004289635,1.0
74000,2.2604773,32.5,-0.26147673,0.13716662526130677,0.13716662526130677,0.15544249,0.24656557,0.00025592058,0.18530685,0.00042800358,1.0
75000,2.1348484,32.43333333333333,-0.34880993,0.0573332945505778,0.0573332945505778,0.1522294,0.24038607,0.00025530235,0.18510078,0.00042699382,1.0
76000,2.052073,33.0,-0.27803567,0.0805171943944076,0.0805171943944076,0.14581527,0.24282873,0.00025468646,0.18489549,0.00042598782,1.0
77000,1.7437716,35.214285714285715,-0.19874415,0.12964280268975667,0.12964280268975667,0.16968197,0.24219446,0.00025411352,0.18470451,0.00042505204,1.0
78000,1.834621,34.535714285714285,-0.18608154,0.256964239690985,0.256964239690985,0.12654063,0.24591024,0.00025352163,0.1845072,0.00042408527,1.0
79000,1.9568708,33.275862068965516,-0.3164769,0.21172408399910764,0.21172408399910764,0.119800486,0.2465192,0.0002529002,0.18430007,0.0004230703,1.0
80000,1.940563,33.166666666666664,-0.28832898,0.15733329057693482,0.15733329057693482,0.15748785,0.22626865,0.0002522761,0.18409202,0.00042205094,1.0
81000,2.285129,28.636363636363637,-0.5020115,0.0010605662158041289,0.0010605662158041289,0.11797539,0.24196608,0.0002517094,0.18390314,0.0004211253,1.0
82000,2.1649346,32.733333333333334,-0.40356594,0.21466661989688873,0.21466661989688873,0.18213597,0.24342166,0.00025110328,0.1837011,0.00042013533,1.0
83000,1.8554281,32.266666666666666,-0.38032344,-0.049166706204414365,-0.049166706204414365,0.11398411,0.2608977,0.00025046317,0.18348771,0.00041908986,1.0
84000,1.6368936,34.07142857142857,-0.44014975,-0.003928616642951965,-0.003928616642951965,0.1004593,0.23210041,0.00024989044,0.1832968,0.0004181543,1.0
85000,1.1598386,34.714285714285715,-0.3347784,0.20928566370691573,0.20928566370691573,0.13150154,0.26180115,0.0002493222,0.1831074,0.00041722623,1.0
86000,1.4247663,36.77777777777778,-0.25308287,0.2629629075527191,0.2629629075527191,0.1257841,0.23191278,0.00024871473,0.1829049,0.00041623405,1.0
87000,1.4861703,35.81481481481482,-0.34355092,0.1633332857379207,0.1633332857379207,0.13024972,0.25951356,0.0002481088,0.18270293,0.0004152443,1.0
88000,1.4581649,35.142857142857146,-0.32775387,0.15142853558063507,0.15142853558063507,0.15843514,0.25048742,0.00024752415,0.18250805,0.00041428942,1.0
89000,1.5174266,35.148148148148145,-0.32893932,0.18518513330706843,0.18518513330706843,0.17266878,0.23802468,0.00024689638,0.1822988,0.000413264,1.0
90000,1.7484393,34.41379310344828,-0.36770853,0.040689598897407794,0.040689598897407794,0.1320873,0.25575846,0.00024629125,0.18209708,0.00041227567,1.0
91000,1.5508642,33.310344827586206,-0.2761189,0.07862063522996574,0.07862063522996574,0.14286448,0.24552348,0.00024570606,0.18190202,0.0004113199,1.0
92000,1.4267937,33.0,-0.4519122,-0.011551763476996586,-0.011551763476996586,0.1201677,0.2520531,0.00024508053,0.1816935,0.00041029818,1.0
93000,1.4590372,29.575757575757574,-0.47054935,-0.023939447872566456,-0.023939447872566456,0.11921245,0.23948158,0.00024448615,0.18149537,0.00040932736,1.0
94000,1.6249888,32.2,-0.3630685,0.18066663245360057,0.18066663245360057,0.15806584,0.2279464,0.00024391864,0.18130621,0.00040840037,1.0
95000,1.312058,34.75,-0.2654667,0.1619642355612346,0.1619642355612346,0.14683986,0.23710918,0.00024332854,0.1811095,0.00040743654,1.0
96000,1.2061445,35.666666666666664,-0.37929687,0.08037033566722164,0.08037033566722164,0.13001049,0.21645293,0.00024273194,0.18091062,0.00040646206,1.0
97000,1.4791443,33.724137931034484,-0.4274236,0.1281034031818653,0.1281034031818653,0.1750848,0.22375247,0.00024214444,0.1807148,0.00040550253,1.0
98000,1.6790092,31.451612903225808,-0.39486668,-0.032419396984961726,-0.032419396984961726,0.10268369,0.26686844,0.00024150609,0.18050201,0.0004044599,1.0
99000,1.8059324,32.6,-0.5673666,-0.05466669996579488,-0.05466669996579488,0.11804526,0.23881401,0.00024087846,0.1802928,0.0004034347,1.0
100000,1.7251558,32.55172413793103,-0.39319226,0.005172375974984005,0.005172375974984005,0.13057962,0.2258636,0.0002402785,0.18009284,0.00040245484,1.0
101000,1.6995049,34.714285714285715,-0.41660437,0.15803566787924087,0.15803566787924087,0.11834405,0.2480505,0.00023972377,0.17990789,0.00040154872,1.0
