Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
71000,0.43432721,42.04347826086956,157.54945,259.95261117686397,259.95261117686397,4804.17,0.27212274,0.00025772318,0.18590774,0.00043094784,1.0
72000,0.4556682,39.92,156.00812,252.24240203857423,252.24240203857423,4737.317,0.24404669,0.00025710708,0.18570232,0.00042994146,1.0
73000,0.43735954,36.074074074074076,116.34874,194.40369952166523,194.40369952166523,9731.5625,0.24251647,0.00025648533,0.18549511,0.00042892597,1.0
74000,0.4358393,41.30434782608695,137.8747,288.06696352751356,288.06696352751356,5064.109,0.24329905,0.00025591702,0.18530567,0.00042799782,1.0
75000,0.40152192,39.92,146.16437,242.7487954711914,242.7487954711914,6533.18,0.28765202,0.00025530823,0.18510273,0.00042700334,1.0
76000,0.39745674,38.2,137.0493,242.24919921875,242.24919921875,8871.194,0.28676927,0.0002547211,0.18490702,0.00042604443,1.0
77000,0.4803176,36.111111111111114,92.70694,169.1014830271403,169.1014830271403,5863.0034,0.25524294,0.00025413372,0.18471122,0.00042508502,1.0
78000,0.56133616,38.72,109.02584,248.34440368652344,248.34440368652344,6372.85,0.251212,0.00025350775,0.18450259,0.00042406263,1.0
79000,0.45129704,37.69230769230769,146.86542,226.6665490957407,226.6665490957407,8711.809,0.25847316,0.00025289663,0.18429889,0.00042306448,1.0
80000,0.45913818,38.92,147.92714,242.79080505371093,242.79080505371093,5493.8096,0.23710164,0.00025230175,0.18410058,0.00042209282,1.0
81000,0.39242992,38.23076923076923,140.91821,234.20576887864334,234.20576887864334,6731.7754,0.2477214,0.0002517001,0.18390003,0.00042111013,1.0
82000,0.45455605,37.46153846153846,143.31009,218.8526898897611,218.8526898897611,5597.9287,0.2652309,0.0002510995,0.18369982,0.0004201291,1.0
83000,0.49374154,38.76,149.5424,239.9216000366211,239.9216000366211,5427.0024,0.24854912,0.0002505107,0.18350355,0.0004191674,1.0
84000,0.44798544,39.64,143.54668,253.19120040893554,253.19120040893554,6896.2217,0.24995722,0.0002499236,0.18330787,0.00041820857,1.0
85000,0.2815353,38.08,159.60767,247.26400756835938,247.26400756835938,5277.052,0.23777747,0.00024932122,0.18310706,0.00041722466,1.0
86000,0.28299186,39.2,158.44658,242.2160040283203,242.2160040283203,6141.0684,0.2754438,0.00024871062,0.18290354,0.0004162273,1.0
87000,0.31887007,38.8,161.92113,246.68280532836914,246.68280532836914,6670.4316,0.23936722,0.00024808518,0.18269506,0.00041520572,1.0
88000,0.34797442,40.458333333333336,124.65041,281.0416673024495,281.0416673024495,5873.381,0.24161887,0.0002474957,0.18249854,0.0004142429,1.0
89000,0.31683233,40.5,159.53093,274.78542677561444,274.78542677561444,6225.63,0.25818634,0.00024688523,0.18229508,0.00041324587,1.0
90000,0.25048274,38.42307692307692,168.14267,262.92461982140173,262.92461982140173,6221.2065,0.26238164,0.00024628296,0.1820943,0.00041226204,1.0
91000,0.3131381,38.28,161.61969,247.8111993408203,247.8111993408203,7326.3545,0.2470902,0.00024568464,0.18189488,0.00041128488,1.0
92000,0.26736876,39.4,163.34625,260.85120544433596,260.85120544433596,3907.346,0.24802807,0.0002450713,0.18169042,0.0004102831,1.0
93000,0.27242008,40.083333333333336,148.34013,258.8341711362203,258.8341711362203,4958.9966,0.24138999,0.00024450346,0.18150115,0.00040935556,1.0
94000,0.2729244,39.28,174.78932,263.6928067016602,263.6928067016602,6543.2886,0.24556446,0.00024392921,0.18130973,0.00040841763,1.0
95000,0.24646933,43.04347826086956,161.96208,324.7991326373556,324.7991326373556,3314.9517,0.23567691,0.00024332135,0.1811071,0.00040742476,1.0
96000,0.21282676,37.61538461538461,167.03929,257.92691553556,257.92691553556,9223.374,0.25594854,0.00024272405,0.18090801,0.0004064492,1.0
97000,0.18818632,35.407407407407405,159.80089,210.49889147723164,210.49889147723164,8180.849,0.23262201,0.00024209515,0.18069836,0.00040542203,1.0
98000,0.1930771,38.92,154.42265,288.3027987670898,288.3027987670898,4463.811,0.2327061,0.00024148707,0.18049568,0.0004044288,1.0
99000,0.15262945,37.11538461538461,176.69998,261.2692323831412,261.2692323831412,9066.266,0.2556134,0.0002409028,0.18030094,0.00040347452,1.0
100000,0.17451935,36.25925925925926,125.87381,225.76963354040075,225.76963354040075,8265.249,0.24115956,0.00024032053,0.18010683,0.00040252344,1.0
101000,0.16637549,38.65384615384615,141.16046,288.775778403649,288.775778403649,6458.3765,0.2432031,0.0002397021,0.1799007,0.00040151336,1.0
102000,0.13690819,37.23076923076923,160.61606,255.55692452650803,255.55692452650803,7251.0527,0.2546292,0.00023909044,0.1796968,0.00040051428,1.0
103000,0.1052221,36.57692307692308,172.07472,271.14807671767016,271.14807671767016,5308.8447,0.24216098,0.00023851001,0.17950332,0.0003995663,1.0
104000,0.11988344,38.96,178.01941,282.4408087158203,282.4408087158203,6976.4766,0.2531126,0.0002379295,0.17930982,0.00039861817,1.0
105000,0.13935116,36.148148148148145,186.32256,245.09406902171946,245.09406902171946,9466.491,0.2414182,0.00023732263,0.17910752,0.0003976269,1.0
106000,0.1117617,36.81481481481482,174.99689,295.37851905822754,295.37851905822754,7100.1865,0.28097877,0.0002367275,0.17890915,0.00039665485,1.0
107000,0.11114104,36.407407407407405,202.90082,297.0933375888401,297.0933375888401,8453.4375,0.23905103,0.00023611198,0.17870398,0.00039564946,1.0
108000,0.11315842,33.464285714285715,196.9956,245.69928400857108,245.69928400857108,15504.0,0.2865956,0.00023551604,0.17850533,0.00039467606,1.0
109000,0.0831952,32.1,210.74359,257.55867296854655,257.55867296854655,8993.037,0.2500623,0.00023491369,0.17830455,0.0003936923,1.0
110000,0.05588005,25.076923076923077,192.83437,127.77615904196715,127.77615904196715,24282.691,0.24722116,0.00023431038,0.17810345,0.00039270686,1.0
111000,0.061180696,30.4375,133.21133,189.8356293439865,189.8356293439865,11294.157,0.25234044,0.00023371639,0.17790544,0.00039173668,1.0
112000,0.05200872,28.696969696969695,151.94112,187.6363638675574,187.6363638675574,10224.289,0.2435689,0.00023309398,0.17769799,0.0003907201,1.0
113000,0.051075686,28.735294117647058,151.21294,180.32264765571145,180.32264765571145,12013.3125,0.24127741,0.00023248076,0.17749357,0.00038971854,1.0
114000,0.05549381,30.903225806451612,144.31203,217.95129443753152,217.95129443753152,11151.943,0.22043559,0.00023188225,0.17729408,0.00038874094,1.0
115000,0.037946966,29.848484848484848,155.22371,218.1281852722168,218.1281852722168,11486.217,0.24044088,0.00023128159,0.17709383,0.00038775982,1.0
116000,0.07476556,39.916666666666664,161.14577,305.369167804718,305.369167804718,5395.7007,0.2439624,0.00023069396,0.17689799,0.00038680006,1.0
117000,0.06341769,36.851851851851855,170.65079,263.3622303715459,263.3622303715459,6268.374,0.2320464,0.00023011157,0.17670386,0.00038584883,1.0
118000,0.04560323,37.03846153846154,142.24066,245.16039540217474,245.16039540217474,5963.26,0.2408576,0.00022949025,0.17649671,0.000384834,1.0
119000,0.03838992,35.629629629629626,140.2639,214.29778233280888,214.29778233280888,6037.5977,0.23680386,0.00022891145,0.17630382,0.0003838886,1.0
120000,0.06954808,35.75,83.92452,195.77893284388952,195.77893284388952,4720.4385,0.2300459,0.00022832018,0.17610672,0.0003829229,1.0
121000,0.061240166,32.93103448275862,81.253,170.32345370588632,170.32345370588632,5103.9136,0.27703193,0.00022769792,0.1758993,0.0003819065,1.0
122000,0.06366435,35.888888888888886,103.58302,195.72556107132525,195.72556107132525,4370.0967,0.2235288,0.00022707664,0.1756922,0.00038089178,1.0
